model,optimizer,hidden_layers,learning_rate,epoch,train_loss,val_loss,accuracy,precision,recall,f1,best_val_loss,best_accuracy,best_f1
bert,adam,0_hidden,0.001,4,0.2864556206541024,0.26090269108923775,0.9066579634464752,0.9003782280487573,0.9066579634464752,0.8970043648735161,0.26090269108923775,0.9092689295039165,0.9009419621667204
bert,adam,0_hidden,0.001,5,0.28745369091824513,0.27320589660666883,0.9056788511749347,0.8992269122295946,0.9056788511749347,0.9004214085724095,0.26090269108923775,0.9092689295039165,0.9009419621667204
bert,adam,1_hidden,1e-05,1,0.4951478399277978,0.4168650369780759,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4168650369780759,0.8498694516971279,0.7808962781296123
bert,adam,1_hidden,1e-05,2,0.4165152417150552,0.39244893239811063,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.39244893239811063,0.8498694516971279,0.7808962781296123
bert,adam,1_hidden,1e-05,3,0.39690845590036156,0.37178661208599806,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.37178661208599806,0.8498694516971279,0.7808962781296123
bert,adam,1_hidden,1e-05,4,0.38031564571216275,0.3532175348761181,0.8518276762402088,0.8441909852421426,0.8518276762402088,0.7867864416393032,0.3532175348761181,0.8518276762402088,0.7867864416393032
bert,adam,1_hidden,1e-05,5,0.3668705281794227,0.34089623593414825,0.860313315926893,0.858600356088015,0.860313315926893,0.8083119763723658,0.34089623593414825,0.860313315926893,0.8083119763723658
bert,adam,1_hidden,5e-05,1,0.4167944333727615,0.3443386140279472,0.8534595300261096,0.8491080228420592,0.8534595300261096,0.7911557999023353,0.3443386140279472,0.8534595300261096,0.7911557999023353
bert,adam,1_hidden,5e-05,2,0.3423043278194283,0.3025239650160074,0.8808746736292428,0.8771051251197263,0.8808746736292428,0.852127325670683,0.3025239650160074,0.8808746736292428,0.852127325670683
bert,adam,1_hidden,5e-05,3,0.31815630154727953,0.2850109503294031,0.8906657963446475,0.8853100622834494,0.8906657963446475,0.8703220346087558,0.2850109503294031,0.8906657963446475,0.8703220346087558
bert,adam,1_hidden,5e-05,4,0.305303425277649,0.2759623067298283,0.8962140992167101,0.8900126792597957,0.8962140992167101,0.8801849733118539,0.2759623067298283,0.8962140992167101,0.8801849733118539
bert,adam,1_hidden,5e-05,5,0.29685278450851343,0.2702016511466354,0.8939295039164491,0.8889433085348001,0.8939295039164491,0.8754556778613782,0.2702016511466354,0.8962140992167101,0.8801849733118539
bert,adam,1_hidden,0.0001,1,0.3818226842204833,0.30786794998372596,0.8808746736292428,0.8771051251197263,0.8808746736292428,0.852127325670683,0.30786794998372596,0.8808746736292428,0.852127325670683
bert,adam,1_hidden,0.0001,2,0.3161091383342332,0.28013802343048155,0.8978459530026109,0.8903834202266048,0.8978459530026109,0.8842942693211098,0.28013802343048155,0.8978459530026109,0.8842942693211098
bert,adam,1_hidden,0.0001,3,0.29876664041616896,0.2696602287857483,0.9056788511749347,0.8996765319850418,0.9056788511749347,0.8949910472406222,0.2696602287857483,0.9056788511749347,0.8949910472406222
bert,adam,1_hidden,0.0001,4,0.2957176363810547,0.26363066777897376,0.9079634464751958,0.9024203845933945,0.9079634464751958,0.8978889764144614,0.26363066777897376,0.9079634464751958,0.8978889764144614
